case_label,L,temperature,n,energy_pass_n,energy_pass_fraction,mag_pass_n,mag_pass_fraction,joint_pass_n,joint_pass_fraction,essE_min,essE_p10,essE_median,essM_min,essM_p10,essM_median,tauE_max,tauE_median,tauM_max,tauM_median,measurement_stride_min,measurement_stride_max,realization_threshold,required_pass_fraction,energy_cell_pass,joint_cell_pass,primary_mask_metric,primary_source_cell_pass
random_p080,120,0.939963992799,60,60,1.0,60,1.0,60,1.0,102.09300293822106,235.55919002006905,431.411744096088,1446.9164931133014,1594.2974799551364,1797.535146098799,48.9749527989261,11.58994057510714,3.455624442597651,2.781586781073953,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.949963992799,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,90.75454555152854,158.51148337275217,264.0148507394389,1331.0469422158515,1642.8989897813676,1810.057578465011,55.09365916180038,18.938586169107968,3.756441520895036,2.762353004331593,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.959963992799,60,54,0.9,60,1.0,54,0.9,62.527761917146,112.41405385508509,183.6422108979301,1529.0377159063726,1638.9964951097982,1768.2130817128436,79.96448052347336,27.228260462759966,3.270030521801834,2.8280602446354326,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p080,120,0.969963992799,60,46,0.7666666666666667,60,1.0,46,0.7666666666666667,47.02505927516045,81.07791614208485,139.30714062173286,1295.1796639642796,1461.9492322958238,1672.0229277829176,106.32628809127516,35.8920079018459,3.8604682725607535,2.9903899076496785,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,0.979963992799,60,33,0.55,60,1.0,33,0.55,24.899648338595977,60.295296816274025,105.49130376630418,993.1404833846788,1300.0977131542484,1588.4009002599496,200.80604882478175,47.40329670666087,5.034534472867039,3.147827961597625,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,0.989963992799,60,15,0.25,60,1.0,15,0.25,18.3986932686322,42.63020951340088,68.5569603008916,913.8897530397644,1097.8229297856526,1335.545074511031,271.7584301774553,72.95986167168421,5.471119446704688,3.7437913852847884,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,0.999963992799,60,5,0.08333333333333333,60,1.0,5,0.08333333333333333,10.709825414974203,36.97900445777594,65.5643915110594,809.1097843630216,969.0313413447167,1187.8444749814228,466.8610183886965,76.26530337210592,6.179631116358693,4.209407469542915,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,1.009963992799,60,2,0.03333333333333333,60,1.0,2,0.03333333333333333,8.84835630863036,23.35421797526419,50.196203335627615,652.5613136848827,784.2659498832891,982.5116359028525,565.0767018867883,99.60952042930012,7.6621152605048,5.089145390182971,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p080,120,1.019963992799,60,0,0.0,60,1.0,0,0.0,9.40297513196721,18.721415423777984,42.083054736285334,502.1860575689655,679.0390111628456,848.6486025782449,531.7465940116703,118.81284896649527,9.956469170419666,5.891884444444548,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,40,1.0199919984,60,60,1.0,60,1.0,60,1.0,1887.227805573826,2297.0024751327014,2894.2746938756372,2443.686828934581,3001.3207934379698,3579.3932415283493,2.649388688123802,1.727551045997446,2.0460886971265224,1.3968979834285031,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0299919984,60,60,1.0,60,1.0,60,1.0,1308.9820893720628,2214.7933467601742,2642.365547348709,2310.2545457911424,3015.998654710898,3394.159194278993,3.819761966642776,1.892259849548076,2.1642636778311197,1.4731196442793673,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0399919984,60,60,1.0,60,1.0,60,1.0,1320.6336007576194,1912.1833464508588,2549.7089021497895,2120.1554827490745,2646.4314597852085,3315.4164806065714,3.786061476197188,1.9610634357891636,2.358317604856418,1.5081139714410703,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0499919984,60,60,1.0,60,1.0,60,1.0,1065.0515624932814,1616.10684247405,2291.0073697686635,2121.2861831596515,2422.5584490162073,3058.048067100508,4.6946083890013925,2.182473534508315,2.357060560566378,1.635060615481998,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0599919984,60,60,1.0,60,1.0,60,1.0,968.9910775057706,1476.151685368935,2016.8747585918652,2092.7104832351088,2314.620066846101,2869.052844333539,5.160006233360001,2.4790850502682034,2.389245927736038,1.7427357561833867,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0699919984,60,60,1.0,60,1.0,60,1.0,872.435520756975,1185.789878318403,1890.211314442909,1956.0866697804497,2129.219139559544,2672.009638810896,5.73108256259639,2.6452079219174554,2.5561239577187025,1.8712512881985819,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0799919984,60,60,1.0,60,1.0,60,1.0,635.5871859481091,1067.8797027914297,1656.3968634295456,1830.8839974698128,2012.0081568311577,2556.066110051682,7.866741354361118,3.01860991209633,2.7309212418207496,1.9561309493522256,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0899919984,60,60,1.0,60,1.0,60,1.0,530.7295872504451,952.3080004662565,1436.4194120903471,1740.180958305046,2104.1652318162223,2308.1347615109726,9.420993515555708,3.481240424315457,2.8732644016919084,2.1662547572436575,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.0999919984,60,60,1.0,60,1.0,60,1.0,439.65165962927335,764.7633254162781,1200.711963221138,1632.516489222201,1958.8463220477963,2181.322089953803,11.372639885440536,4.164218248653717,3.062756200632441,2.2921977000487814,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1099919984,60,60,1.0,60,1.0,60,1.0,411.7803280263536,626.993918950214,1053.6778908398928,1796.5525473475307,1925.3487198209975,2124.2029632464983,12.142396466496583,4.745533241498154,2.783108129724404,2.353843642169987,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1199919984,60,60,1.0,60,1.0,60,1.0,402.99266343683627,553.0972394823222,909.3515560075855,1718.0045462160706,1859.783709930256,2113.831637442374,12.407173761821308,5.499111413095303,2.9103531832977807,2.365384446985474,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1299919984,60,60,1.0,60,1.0,60,1.0,318.2644245279882,443.484892933396,771.691940285267,1745.1993407220252,1864.1422361321613,2094.160020609701,15.710207031198674,6.479458434114335,2.865002228302124,2.3875964382626225,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1399919984,60,60,1.0,60,1.0,60,1.0,296.70244796267366,375.0089178756084,689.0729419929771,1676.0565353518168,1815.8787888525092,2024.0810701060768,16.85190005789578,7.261010347248812,2.983192926096889,2.470303065923041,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1499919984,60,60,1.0,60,1.0,60,1.0,233.06104363638272,329.870181930418,558.0295368035817,1716.042610486019,1872.5730397211523,2049.381781944292,21.45360684045036,8.96537208332998,2.913680563318819,2.439760359400089,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1599919984,60,60,1.0,60,1.0,60,1.0,229.73396046313496,297.20006905672324,467.9318760776472,1594.2227584702864,1867.009952243111,2010.9350386409055,21.76430506800209,10.68539457501301,3.136324565330932,2.486410518775018,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1699919984,60,60,1.0,60,1.0,60,1.0,173.64992844641012,240.44357242375554,397.3339131409232,1619.2451313756044,1800.1650810559406,2003.4410103130035,28.793562109316063,12.58407333998949,3.0878585972664485,2.495753821609727,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,40,1.1799919984,60,60,1.0,60,1.0,60,1.0,177.81990240407504,243.23011023056605,348.567003676532,1666.2855385803505,1834.0825163194756,2006.728901481308,28.118337331206504,14.344484621747947,3.0006861874705595,2.491635312642658,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0199919984,60,60,1.0,60,1.0,60,1.0,2002.0162888888065,2386.5644498556685,2853.7391360305082,2736.5408606861574,3103.660546892459,3569.1784336476258,2.4974821772180418,1.7520974828345524,1.8271241887271892,1.40089392362696,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0299919984,60,60,1.0,60,1.0,60,1.0,1834.3408609207704,2196.232246659231,2750.599376528441,2389.905747608555,2881.9994445833477,3434.6609724343466,2.7257747491326056,1.8177872836339217,2.0921327148584083,1.4557477852579708,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0399919984,60,60,1.0,60,1.0,60,1.0,1452.1142539689408,1975.853616375546,2470.508225147749,2166.0309139935102,2648.339455249778,3218.482594238423,3.443255230319463,2.02435354285938,2.308369639462579,1.5535271320390915,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0499919984,60,60,1.0,60,1.0,60,1.0,1278.3591260616515,1676.3943503003234,2202.0245996296144,2009.539705689436,2405.37124868347,2970.884589939251,3.9112639774426463,2.2710998886686413,2.488131976613317,1.683002729485425,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0599919984,60,60,1.0,60,1.0,60,1.0,948.3610888434979,1327.1503174119107,1974.539566988411,1899.7886160176552,2227.5680220540894,2763.9234414600833,5.272253426273923,2.532236871853125,2.6318717555435303,1.8090253568914165,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0699919984,60,60,1.0,60,1.0,60,1.0,579.8572528514774,1227.5702863153422,1734.9222770405104,1662.485676590681,2086.5061570170265,2428.1311857642368,8.622811865182761,2.882463745097189,3.007544708748216,2.0591972213023775,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0799919984,60,60,1.0,60,1.0,60,1.0,506.6208899738153,921.4285857016554,1492.8208681059214,1660.5312559741146,1831.833823787706,2278.805684769733,9.869312732561076,3.349660223351873,3.011084544185143,2.1941805920749453,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0899919984,60,60,1.0,60,1.0,60,1.0,504.4498395882312,701.2817201078584,1199.8462750484864,1473.962395262062,1706.2962531830221,2127.864719335359,9.911788264381975,4.167420511103528,3.3922168001518305,2.3497734402854267,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.0999919984,60,60,1.0,60,1.0,60,1.0,349.77627500177215,578.4926915994,972.2658984728323,1586.3743694788836,1758.9064200211526,1962.8326018459602,14.29485175909849,5.142749353892601,3.1518411392655543,2.5473578728490525,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1099919984,60,60,1.0,60,1.0,60,1.0,252.19174787886269,452.4255719932382,732.8109439621571,1566.9049488892392,1726.9855994996262,1895.272938998266,19.826184012974487,6.8239946673662395,3.1910040258309493,2.63814288558675,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1199919984,60,60,1.0,60,1.0,60,1.0,253.50295084295783,367.41958939744416,591.6645953714682,1588.0283421033018,1673.6516363347196,1866.523028567145,19.723636286574997,8.457692216395783,3.148558415133593,2.6787779918793553,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1299919984,60,60,1.0,60,1.0,60,1.0,197.40874481377952,294.2620741591922,462.1867267253766,1507.1967640795854,1697.0897502112455,1880.0921688229942,25.32815861180123,10.81915843759472,3.317416888864805,2.659445922378646,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1399919984,60,60,1.0,60,1.0,60,1.0,143.832803387771,229.7922801231818,334.2119319861095,1531.0823001863203,1671.2800178584012,1885.5488965145933,34.76258462765325,14.961097249417985,3.265663772216256,2.6517484473789583,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1499919984,60,60,1.0,60,1.0,60,1.0,131.95737827224147,175.58035645100287,286.45375404000447,1523.433975033342,1659.7652574221868,1855.7373983495613,37.89102258218932,17.45512916707297,3.282058876158758,2.6943473987096573,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1599919984,60,60,1.0,60,1.0,60,1.0,112.04282682229908,147.23402512061975,249.8590883765645,1332.6164567287221,1613.9770053119153,1815.683539502634,44.6257930276076,20.013806403046473,3.752017300066886,2.753783849691147,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1699919984,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,78.49020438245898,134.25777371843247,207.62211485199123,1332.6045649117932,1495.968801221068,1824.386817550875,63.70221659299695,24.083743435922756,3.752050782094504,2.7406470399269454,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,60,1.1799919984,60,55,0.9166666666666666,60,1.0,55,0.9166666666666666,64.1219906344768,104.8364765788924,163.73247114818037,1099.976224129221,1368.204623380431,1697.3463833676872,77.97636895744819,30.537711142087623,4.545552794978066,2.945824265696898,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0199919984,60,60,1.0,60,1.0,60,1.0,2232.8193740384245,2608.3378543697904,2844.554995846177,3120.7034846919337,3218.319346359703,3596.31685485444,2.2393213074628022,1.7577676839310679,1.6022028444953604,1.3903252191976758,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0299919984,60,60,1.0,60,1.0,60,1.0,2223.0226924673625,2354.16825783879,2689.782245992013,2898.9600816609536,3093.837065308923,3390.668437713901,2.249189815714581,1.8588885926630925,1.7247564158024762,1.4746482123637406,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0399919984,60,60,1.0,60,1.0,60,1.0,1794.2185812614769,2180.7527545037606,2497.3155782408085,2592.6609331754244,2964.523175289721,3297.2742113475247,2.7867284689943443,2.002256304112716,1.9285205928860616,1.516409375391829,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0499919984,60,60,1.0,60,1.0,60,1.0,1496.529153836378,1854.092125495999,2243.0263098571977,2405.9229510830696,2578.759256091813,2977.565489029836,3.341064213271365,2.2291726168017423,2.0782045400702294,1.6792245441703009,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0599919984,60,60,1.0,60,1.0,60,1.0,1340.7084471900935,1596.7414364354956,2015.3618543851412,1931.6930555710871,2263.4176583492235,2776.592189225547,3.729371594905056,2.480945543688236,2.5884029481701463,1.8007692313515586,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0699919984,60,60,1.0,60,1.0,60,1.0,1024.0360468320384,1201.6127209581648,1665.342566362684,1736.9034380969338,1986.6175586656782,2419.2953484722834,4.882640621360955,3.0024135656650404,2.8786862241912137,2.0667256813861634,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0799919984,60,60,1.0,60,1.0,60,1.0,816.2008167297045,979.1583256270417,1352.4355422195513,1669.3968221456678,1816.6817673638252,2117.0475865919066,6.125943392256878,3.697333172261302,2.9950937570214875,2.3617806927304796,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0899919984,60,60,1.0,60,1.0,60,1.0,558.6505965120729,712.4732357260592,1017.7238427597533,1493.8527077606886,1668.298511390291,1908.8691665443102,8.950138120709848,4.9129303222571075,3.347050197134286,2.6193573013853797,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.0999919984,60,60,1.0,60,1.0,60,1.0,385.1863632210873,520.1605658773976,766.6543664224844,1451.730506717969,1635.412553809509,1768.060258244926,12.980729530993614,6.5219522899254505,3.444165412838129,2.827966370676747,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1099919984,60,60,1.0,60,1.0,60,1.0,245.18688446999184,368.2782907664483,567.4442338898297,1321.424065419591,1551.3864985046605,1707.5814710082313,20.392607911341784,8.811464689642136,3.783796686351669,2.928158976430539,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1199919984,60,60,1.0,60,1.0,60,1.0,142.52434168265165,270.42095355062685,407.2701387742892,1395.0878586368688,1510.2660616142596,1714.2541520480142,35.0817266788934,12.277683679392798,3.584003666181617,2.91673019385534,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1299919984,60,60,1.0,60,1.0,60,1.0,143.78943710658675,189.15015740410198,295.0212777110439,1467.4378009999434,1599.056195195765,1753.122816022552,34.77306887496647,16.947986050688932,3.407299441647812,2.8520629578095766,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1399919984,60,60,1.0,60,1.0,60,1.0,136.38113309495228,161.9479580121357,228.336601398396,1367.962516542031,1602.2582022093768,1727.0014071828543,36.66196259360056,21.897497899375793,3.6550709098661,2.895229532278284,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1499919984,60,58,0.9666666666666667,60,1.0,58,0.9666666666666667,86.35044374194324,124.47276765840829,184.81226297133958,1259.2942125806505,1492.9301994522712,1678.7255562160658,57.90358200060224,27.054636253306573,3.9704780265396313,2.9784536092481226,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1599919984,60,54,0.9,60,1.0,54,0.9,80.473056793011,100.14018283981598,141.23402971709896,1210.130290934989,1355.9026811396868,1598.964261365666,62.132596912041805,35.40303641591595,4.13178650055675,3.127025545543759,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,80,1.1699919984,60,35,0.5833333333333334,60,1.0,35,0.5833333333333334,61.35790787210606,80.80912340769268,106.21768629099216,1074.5642842518846,1312.3026878726498,1496.906305145761,81.48908874829893,47.07382945859558,4.653048750341649,3.3402224636830793,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,80,1.1799919984,60,28,0.4666666666666667,60,1.0,28,0.4666666666666667,46.82475729355571,65.36264699165552,98.79810883389473,909.8051023951037,1105.4184785350553,1334.9679420594734,106.7811194119767,50.60826235346461,5.495682522374595,3.745408634231486,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,100,1.0199919984,60,60,1.0,60,1.0,60,1.0,2304.898420737903,2528.0360373731014,2811.2586803366407,3102.408658627008,3322.3323735673043,3548.581406064062,2.1692929957404683,1.7785812116691992,1.6116509944930286,1.4090139828732458,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0299919984,60,60,1.0,60,1.0,60,1.0,1902.4728070409872,2280.940413674299,2651.6299115025304,2883.2677970559976,3151.8664053267494,3409.9035655644284,2.628158458557289,1.885687515189411,1.7341434621873564,1.4663195350001996,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0399919984,60,60,1.0,60,1.0,60,1.0,1857.700271341708,2124.6221573544926,2385.422388558733,2722.0013589095256,2842.3662704373614,3182.1809275826954,2.691499849105794,2.0961147937482236,1.836883726613228,1.5712581018607499,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0499919984,60,60,1.0,60,1.0,60,1.0,1591.0969802706059,1819.2097683961363,2136.5238452614085,2275.9463079887546,2662.7518778300096,2921.5410608040747,3.1424860093378,2.340264710498646,2.196888381087725,1.7114265144511984,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0599919984,60,60,1.0,60,1.0,60,1.0,1259.3285007262573,1574.0040523243947,1821.5056838289147,1954.9989522679032,2254.17805323751,2569.081368580558,3.9703699210464074,2.7449818776054418,2.5575461276844846,1.9462221226376248,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0699919984,60,60,1.0,60,1.0,60,1.0,933.6217039710363,1135.8962037198191,1472.1483270061408,1614.60911151507,1843.2941176873483,2221.6436295945637,5.355488179776843,3.396398128398798,3.096724751731548,2.2505939765778784,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0799919984,60,60,1.0,60,1.0,60,1.0,576.8635338749228,838.8976644448759,1120.407937476096,1485.6563693389287,1583.1003658321886,1917.4804791639758,8.667561227893657,4.4628350869405224,3.3655158105133327,2.6075889764751965,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0899919984,60,60,1.0,60,1.0,60,1.0,408.3429445103242,533.2404589585545,812.97156392473,1401.7605771346016,1528.5030951013287,1732.1067259404383,12.24460975074735,6.150352607037662,3.566942944151499,2.886699962089585,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.0999919984,60,60,1.0,60,1.0,60,1.0,241.35684279807768,348.8066365441728,547.6110607088889,1296.0890109016273,1463.8243976661602,1620.7505411995805,20.71621397609624,9.13088828029955,3.857759735592341,3.0849905706103846,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.1099919984,60,60,1.0,60,1.0,60,1.0,193.30964796005284,261.0628293328696,376.19892147324106,1388.9248323184852,1519.5426608379923,1662.1672464718217,25.86523773005496,13.293229282236407,3.5999068370414755,3.0081246943876607,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.1199919984,60,60,1.0,60,1.0,60,1.0,106.95162283919304,162.45904200126446,262.7826231762816,1471.5791686493549,1504.91400570265,1681.0123933079892,46.75010876195626,19.029224839369967,3.3977105048239444,2.9744182407183875,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.1299919984,60,57,0.95,60,1.0,57,0.95,83.6271053459051,112.117792045401,181.53850342707892,1289.7556023517407,1456.3068569627699,1624.7777991839396,59.78922718081179,27.585381972884864,3.8767034551995736,3.0773451278437713,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,100,1.1399919984,60,48,0.8,60,1.0,48,0.8,71.4597261862409,91.34298978661052,133.51400378416622,1292.9321022153993,1348.9159616451036,1522.9747732176988,69.96948164856973,37.451916506683276,3.867179097365325,3.2830815910528246,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,100,1.1499919984,60,30,0.5,60,1.0,30,0.5,34.55280025751605,72.23773140715801,100.10923623707473,1109.6518494367076,1200.9940537965242,1402.6398296340624,144.70607194600333,49.94614881024428,4.505917781814313,3.564736092219399,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,100,1.1599919984,60,24,0.4,60,1.0,24,0.4,34.92599165314056,67.02715242407523,91.60668370939243,912.6804345868056,1050.4556056522963,1264.6590402735565,143.1598578404401,54.58163332982991,5.478368781142581,3.953689669595808,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,100,1.1699919984,60,9,0.15,60,1.0,9,0.15,32.87994779797801,45.717693217287966,69.07376077189414,758.5179421818044,836.991142299138,1123.1074318524734,152.06836795244183,72.38642072474985,6.591801883575723,4.451983872188585,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,100,1.1799919984,60,2,0.03333333333333333,60,1.0,2,0.03333333333333333,28.697329200682624,39.87786830465261,59.43685438195409,698.4132959543523,783.4785089237464,923.3793424632229,174.23224178928348,84.12290760369416,7.159084783985549,5.414893166551981,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,120,1.0199919984,60,60,1.0,60,1.0,60,1.0,2233.0202321622737,2499.9285965048116,2839.037674835179,2911.243702150761,3243.498116551593,3554.700844588914,2.239119882563003,1.7611635630157263,1.7174790266806292,1.406589775431692,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0299919984,60,60,1.0,60,1.0,60,1.0,2232.9683097212333,2391.482897133777,2574.4691046210373,2871.3612195333553,3061.383949729525,3449.8943192164074,2.2391719480444428,1.9421630183552896,1.7413343768752942,1.4493201691721607,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0399919984,60,60,1.0,60,1.0,60,1.0,1628.9670647849644,2135.8257386283367,2441.5770386368904,2549.735594319732,2930.7682448102723,3210.7874874484683,3.0694297681580425,2.0478567760511517,1.960987645597032,1.5572506404863469,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0499919984,60,60,1.0,60,1.0,60,1.0,1255.4810601542613,1818.9492971403931,2257.33151961526,2306.3562023158406,2686.4750754164024,3054.4394048871472,3.98253717932284,2.21500665177528,2.167921847882577,1.6371045992651978,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0599919984,60,60,1.0,60,1.0,60,1.0,974.071260965723,1497.1657938030557,1865.8256898908528,1914.884557640806,2313.9813831014158,2651.0611186358947,5.133094672193544,2.679779521854363,2.611123464361813,1.8860456477322336,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0699919984,60,60,1.0,60,1.0,60,1.0,644.6066522906721,1205.0293763520974,1528.3473716106635,1507.5830867439913,1892.4620286850736,2409.9187684605085,7.756668322041072,3.2716519342610333,3.316566790888302,2.074774473419988,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0799919984,60,60,1.0,60,1.0,60,1.0,534.554849815655,838.47206471432,1133.5734241566302,1305.5657498521332,1638.2116876176965,1937.6804104957234,9.353577096390175,4.4120842385978705,3.8297573297754575,2.5804255937107747,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0899919984,60,60,1.0,60,1.0,60,1.0,320.2077815915326,494.47514011088043,763.8625670566928,1280.5623440750921,1450.4019148391624,1622.002552460283,15.61486099790717,6.545682967844409,3.9045346156975542,3.0826133121718033,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.0999919984,60,60,1.0,60,1.0,60,1.0,229.42765994920904,312.4114320257871,470.50234635912585,1208.4068329944935,1410.7248902660394,1596.3309701669784,21.793361799126163,10.629052786074212,4.137679350595649,3.132185418586467,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.1099919984,60,59,0.9833333333333333,60,1.0,59,0.9833333333333333,88.94367987601957,207.39135801232598,313.30401026448806,1437.6285855104534,1467.4639056633578,1633.6370116966295,56.21534893732307,15.958940885962843,3.4779497642116435,3.060671176282348,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.1199919984,60,58,0.9666666666666667,60,1.0,58,0.9666666666666667,68.49771225213384,120.69012779614287,205.87034644826,1375.219974295124,1431.7515150601816,1640.2052662632184,72.9951386054392,24.29352367083786,3.635781979215925,3.0483996044920634,2,2,100.0,0.9,True,True,corrected_energy_ESS_only,True
random_p085,120,1.1299919984,60,50,0.8333333333333334,60,1.0,50,0.8333333333333334,52.51439074204986,84.9330817563173,138.44402993534928,1266.7774530156328,1426.6976847803307,1605.2408858496715,95.21199673742666,36.11711961613318,3.947023202928997,3.1148070448473093,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,120,1.1399919984,60,36,0.6,60,1.0,36,0.6,51.35925292816406,71.13088937704772,108.12143875442617,973.3349395715612,1195.7862899712775,1433.3754369318751,97.35344100494366,46.24430293550592,5.136977824099154,3.4882822363048858,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
random_p085,120,1.1499919984,60,14,0.23333333333333334,60,1.0,14,0.23333333333333334,29.69471634028026,44.43455943931825,82.38257777384962,902.507778378912,1014.6685738608462,1248.0618903235682,168.38012334260304,60.700768786913635,5.540118456353938,4.006321655410259,2,2,100.0,0.9,False,False,corrected_energy_ESS_only,False
